method,dataset,N,pred_len,seed,MSE,MAE,model_id
maximin_dispersion,solar_AL,137,96,2022,0.20409411191940308,0.23583285510540009,gi_maximin_dispersion_solar_AL_pl96_s2022
maximin_dispersion,solar_AL,137,96,2023,0.2015509009361267,0.23512372374534607,gi_maximin_dispersion_solar_AL_pl96_s2023
maximin_dispersion,solar_AL,137,96,2024,0.20145080983638763,0.23525698482990265,gi_maximin_dispersion_solar_AL_pl96_s2024
maximin_dispersion,solar_AL,137,96,2025,0.20377719402313232,0.23613348603248596,gi_maximin_dispersion_solar_AL_pl96_s2025
maximin_dispersion,solar_AL,137,96,2026,0.20085600018501282,0.23501482605934143,gi_maximin_dispersion_solar_AL_pl96_s2026
maximin_dispersion,solar_AL,137,96,2027,0.2041957825422287,0.23698361217975616,gi_maximin_dispersion_solar_AL_pl96_s2027
maximin_dispersion,solar_AL,137,96,2028,0.20267781615257263,0.23579320311546326,gi_maximin_dispersion_solar_AL_pl96_s2028
maximin_dispersion,solar_AL,137,96,2029,0.20109616219997406,0.23510898649692535,gi_maximin_dispersion_solar_AL_pl96_s2029
maximin_dispersion,solar_AL,137,96,2030,0.20124953985214233,0.2346336394548416,gi_maximin_dispersion_solar_AL_pl96_s2030
maximin_dispersion,solar_AL,137,96,2031,0.20297694206237793,0.2376290112733841,gi_maximin_dispersion_solar_AL_pl96_s2031
maximin_dispersion,solar_AL,137,96,2032,0.19918295741081238,0.23409351706504822,gi_maximin_dispersion_solar_AL_pl96_s2032
maximin_dispersion,solar_AL,137,96,2033,0.20532380044460297,0.239258274435997,gi_maximin_dispersion_solar_AL_pl96_s2033
maximin_dispersion,solar_AL,137,96,2034,0.19864751398563385,0.2333468794822693,gi_maximin_dispersion_solar_AL_pl96_s2034
maximin_dispersion,solar_AL,137,96,2035,0.2024756669998169,0.23554681241512299,gi_maximin_dispersion_solar_AL_pl96_s2035
maximin_dispersion,solar_AL,137,96,2036,0.19772937893867493,0.2334868460893631,gi_maximin_dispersion_solar_AL_pl96_s2036
maximin_dispersion,solar_AL,137,96,2037,0.20277316868305206,0.23757269978523254,gi_maximin_dispersion_solar_AL_pl96_s2037
maximin_dispersion,solar_AL,137,96,2038,0.20091600716114044,0.2356604039669037,gi_maximin_dispersion_solar_AL_pl96_s2038
maximin_dispersion,solar_AL,137,96,2039,0.19980579614639282,0.23372609913349152,gi_maximin_dispersion_solar_AL_pl96_s2039
maximin_dispersion,solar_AL,137,96,2040,0.20075979828834534,0.23396262526512146,gi_maximin_dispersion_solar_AL_pl96_s2040
maximin_dispersion,solar_AL,137,96,2041,0.19875700771808624,0.23395498096942902,gi_maximin_dispersion_solar_AL_pl96_s2041
maximin_dispersion,solar_AL,137,96,2042,0.20227234065532684,0.23749534785747528,gi_maximin_dispersion_solar_AL_pl96_s2042
maximin_dispersion,solar_AL,137,96,2043,0.20108048617839813,0.2354702204465866,gi_maximin_dispersion_solar_AL_pl96_s2043
maximin_dispersion,solar_AL,137,96,2044,0.2035803645849228,0.23548248410224915,gi_maximin_dispersion_solar_AL_pl96_s2044
maximin_dispersion,solar_AL,137,96,2045,0.20289210975170135,0.23578087985515594,gi_maximin_dispersion_solar_AL_pl96_s2045
maximin_dispersion,solar_AL,137,96,2046,0.20086731016635895,0.23463204503059387,gi_maximin_dispersion_solar_AL_pl96_s2046
maximin_dispersion,solar_AL,137,96,2047,0.20115722715854645,0.23496894538402557,gi_maximin_dispersion_solar_AL_pl96_s2047
maximin_dispersion,solar_AL,137,96,2048,0.19924089312553406,0.23426689207553864,gi_maximin_dispersion_solar_AL_pl96_s2048
maximin_dispersion,solar_AL,137,96,2049,0.1982736736536026,0.23170055449008942,gi_maximin_dispersion_solar_AL_pl96_s2049
maximin_dispersion,solar_AL,137,96,2050,0.19997510313987732,0.2345098853111267,gi_maximin_dispersion_solar_AL_pl96_s2050
maximin_dispersion,traffic,862,192,2021,0.4158719778060913,0.2752934694290161,gi_maximin_dispersion_traffic_pl192_s2021
maximin_dispersion,traffic,862,192,2022,0.4153003394603729,0.2745822072029114,gi_maximin_dispersion_traffic_pl192_s2022
maximin_dispersion,traffic,862,192,2023,0.4155190587043762,0.27542969584465027,gi_maximin_dispersion_traffic_pl192_s2023
maximin_dispersion,traffic,862,192,2024,0.4155089557170868,0.27532631158828735,gi_maximin_dispersion_traffic_pl192_s2024
maximin_dispersion,traffic,862,192,2025,0.4152962863445282,0.2747077941894531,gi_maximin_dispersion_traffic_pl192_s2025
maximin_dispersion,traffic,862,192,2026,0.4132632613182068,0.2741023004055023,gi_maximin_dispersion_traffic_pl192_s2026
maximin_dispersion,traffic,862,192,2027,0.41482964158058167,0.2748746871948242,gi_maximin_dispersion_traffic_pl192_s2027
maximin_dispersion,traffic,862,192,2028,0.41540220379829407,0.27516549825668335,gi_maximin_dispersion_traffic_pl192_s2028
maximin_dispersion,traffic,862,192,2029,0.4142688512802124,0.274471253156662,gi_maximin_dispersion_traffic_pl192_s2029
maximin_dispersion,traffic,862,192,2030,0.4153987467288971,0.2749904692173004,gi_maximin_dispersion_traffic_pl192_s2030
maximin_dispersion,traffic,862,192,2031,0.41541770100593567,0.2750309109687805,gi_maximin_dispersion_traffic_pl192_s2031
maximin_dispersion,traffic,862,192,2032,0.4151034653186798,0.2747119963169098,gi_maximin_dispersion_traffic_pl192_s2032
maximin_dispersion,traffic,862,192,2033,0.41598954796791077,0.2753239572048187,gi_maximin_dispersion_traffic_pl192_s2033
maximin_dispersion,traffic,862,192,2034,0.4158840477466583,0.27561867237091064,gi_maximin_dispersion_traffic_pl192_s2034
maximin_dispersion,traffic,862,192,2035,0.4153524339199066,0.27444884181022644,gi_maximin_dispersion_traffic_pl192_s2035
maximin_dispersion,traffic,862,192,2036,0.4145561158657074,0.274703711271286,gi_maximin_dispersion_traffic_pl192_s2036
maximin_dispersion,traffic,862,192,2037,0.4153473675251007,0.2750532627105713,gi_maximin_dispersion_traffic_pl192_s2037
maximin_dispersion,traffic,862,192,2038,0.41541361808776855,0.27459052205085754,gi_maximin_dispersion_traffic_pl192_s2038
maximin_dispersion,traffic,862,192,2039,0.4165264368057251,0.27531400322914124,gi_maximin_dispersion_traffic_pl192_s2039
maximin_dispersion,traffic,862,192,2040,0.41416582465171814,0.2745014429092407,gi_maximin_dispersion_traffic_pl192_s2040
maximin_dispersion,traffic,862,192,2041,0.414859414100647,0.2747826874256134,gi_maximin_dispersion_traffic_pl192_s2041
maximin_dispersion,traffic,862,192,2042,0.4139137268066406,0.27441588044166565,gi_maximin_dispersion_traffic_pl192_s2042
maximin_dispersion,traffic,862,192,2043,0.4164867103099823,0.27572500705718994,gi_maximin_dispersion_traffic_pl192_s2043
maximin_dispersion,traffic,862,192,2044,0.4139676094055176,0.27466028928756714,gi_maximin_dispersion_traffic_pl192_s2044
maximin_dispersion,traffic,862,192,2045,0.41492441296577454,0.27431732416152954,gi_maximin_dispersion_traffic_pl192_s2045
maximin_dispersion,traffic,862,192,2046,0.4143404960632324,0.2746637165546417,gi_maximin_dispersion_traffic_pl192_s2046
maximin_dispersion,traffic,862,192,2047,0.41561421751976013,0.2751297354698181,gi_maximin_dispersion_traffic_pl192_s2047
maximin_dispersion,traffic,862,192,2048,0.4156549870967865,0.2751101553440094,gi_maximin_dispersion_traffic_pl192_s2048
maximin_dispersion,traffic,862,192,2049,0.41596877574920654,0.27514663338661194,gi_maximin_dispersion_traffic_pl192_s2049
maximin_dispersion,traffic,862,192,2050,0.413808673620224,0.2744978070259094,gi_maximin_dispersion_traffic_pl192_s2050
maximin_dispersion,traffic,862,336,2021,0.43187782168388367,0.2820538282394409,gi_maximin_dispersion_traffic_pl336_s2021
maximin_dispersion,traffic,862,336,2022,0.43118971586227417,0.28191840648651123,gi_maximin_dispersion_traffic_pl336_s2022
maximin_dispersion,traffic,862,336,2023,0.4301563799381256,0.282061904668808,gi_maximin_dispersion_traffic_pl336_s2023
maximin_dispersion,traffic,862,336,2024,0.4303528666496277,0.28209251165390015,gi_maximin_dispersion_traffic_pl336_s2024
maximin_dispersion,traffic,862,336,2025,0.43090981245040894,0.2817053198814392,gi_maximin_dispersion_traffic_pl336_s2025
maximin_dispersion,traffic,862,336,2026,0.4299584925174713,0.2819948196411133,gi_maximin_dispersion_traffic_pl336_s2026
maximin_dispersion,traffic,862,336,2027,0.9675570726394653,0.5563254952430725,gi_maximin_dispersion_traffic_pl336_s2027
maximin_dispersion,traffic,862,336,2028,0.4307338297367096,0.2822338044643402,gi_maximin_dispersion_traffic_pl336_s2028
maximin_dispersion,traffic,862,336,2029,0.43093812465667725,0.28234970569610596,gi_maximin_dispersion_traffic_pl336_s2029
maximin_dispersion,traffic,862,336,2030,0.43134766817092896,0.28197985887527466,gi_maximin_dispersion_traffic_pl336_s2030
maximin_dispersion,traffic,862,336,2031,0.4317220449447632,0.28286951780319214,gi_maximin_dispersion_traffic_pl336_s2031
maximin_dispersion,traffic,862,336,2032,0.43056708574295044,0.28197017312049866,gi_maximin_dispersion_traffic_pl336_s2032
maximin_dispersion,traffic,862,336,2033,0.4306994676589966,0.28213465213775635,gi_maximin_dispersion_traffic_pl336_s2033
maximin_dispersion,traffic,862,336,2034,0.43065404891967773,0.2821912169456482,gi_maximin_dispersion_traffic_pl336_s2034
maximin_dispersion,traffic,862,336,2035,0.4308837652206421,0.28152257204055786,gi_maximin_dispersion_traffic_pl336_s2035
maximin_dispersion,traffic,862,336,2036,0.4305078983306885,0.28206774592399597,gi_maximin_dispersion_traffic_pl336_s2036
maximin_dispersion,traffic,862,336,2037,0.4313226342201233,0.2819875478744507,gi_maximin_dispersion_traffic_pl336_s2037
maximin_dispersion,traffic,862,336,2038,0.43123313784599304,0.282035768032074,gi_maximin_dispersion_traffic_pl336_s2038
maximin_dispersion,traffic,862,336,2039,0.43090754747390747,0.28194621205329895,gi_maximin_dispersion_traffic_pl336_s2039
maximin_dispersion,traffic,862,336,2040,0.42988505959510803,0.2813943922519684,gi_maximin_dispersion_traffic_pl336_s2040
maximin_dispersion,traffic,862,336,2041,0.4313949644565582,0.28251591324806213,gi_maximin_dispersion_traffic_pl336_s2041
maximin_dispersion,traffic,862,336,2042,0.43110859394073486,0.28260982036590576,gi_maximin_dispersion_traffic_pl336_s2042
maximin_dispersion,traffic,862,336,2043,0.4318810999393463,0.2824682891368866,gi_maximin_dispersion_traffic_pl336_s2043
maximin_dispersion,traffic,862,336,2044,0.4302881062030792,0.2816769480705261,gi_maximin_dispersion_traffic_pl336_s2044
maximin_dispersion,traffic,862,336,2045,0.43056291341781616,0.2816014289855957,gi_maximin_dispersion_traffic_pl336_s2045
maximin_dispersion,traffic,862,336,2046,0.43124058842658997,0.2823207378387451,gi_maximin_dispersion_traffic_pl336_s2046
maximin_dispersion,traffic,862,336,2047,0.4297087788581848,0.28115469217300415,gi_maximin_dispersion_traffic_pl336_s2047
maximin_dispersion,traffic,862,336,2048,0.4320856034755707,0.28217846155166626,gi_maximin_dispersion_traffic_pl336_s2048
maximin_dispersion,traffic,862,336,2049,0.4322890341281891,0.2833389937877655,gi_maximin_dispersion_traffic_pl336_s2049
maximin_dispersion,traffic,862,336,2050,0.42934536933898926,0.2816327214241028,gi_maximin_dispersion_traffic_pl336_s2050
maximin_dispersion,traffic,862,720,2021,0.46435096859931946,0.30050334334373474,gi_maximin_dispersion_traffic_pl720_s2021
maximin_dispersion,traffic,862,720,2022,0.4627118408679962,0.2997862696647644,gi_maximin_dispersion_traffic_pl720_s2022
maximin_dispersion,traffic,862,720,2023,0.4625566899776459,0.30013036727905273,gi_maximin_dispersion_traffic_pl720_s2023
maximin_dispersion,traffic,862,720,2024,0.46372708678245544,0.2998146116733551,gi_maximin_dispersion_traffic_pl720_s2024
maximin_dispersion,traffic,862,720,2025,0.46456217765808105,0.30068454146385193,gi_maximin_dispersion_traffic_pl720_s2025
maximin_dispersion,traffic,862,720,2026,0.46285009384155273,0.3004084527492523,gi_maximin_dispersion_traffic_pl720_s2026
maximin_dispersion,traffic,862,720,2027,0.4633875787258148,0.30003249645233154,gi_maximin_dispersion_traffic_pl720_s2027
maximin_dispersion,traffic,862,720,2028,0.4673370122909546,0.30312231183052063,gi_maximin_dispersion_traffic_pl720_s2028
maximin_dispersion,traffic,862,720,2029,0.46704208850860596,0.30377429723739624,gi_maximin_dispersion_traffic_pl720_s2029
maximin_dispersion,traffic,862,720,2030,0.46339601278305054,0.29948732256889343,gi_maximin_dispersion_traffic_pl720_s2030
maximin_dispersion,traffic,862,720,2031,0.46663668751716614,0.3030417263507843,gi_maximin_dispersion_traffic_pl720_s2031
maximin_dispersion,traffic,862,720,2032,0.4631369709968567,0.2998976707458496,gi_maximin_dispersion_traffic_pl720_s2032
maximin_dispersion,traffic,862,720,2033,0.4642567038536072,0.30006179213523865,gi_maximin_dispersion_traffic_pl720_s2033
maximin_dispersion,traffic,862,720,2034,0.9859436750411987,0.561971127986908,gi_maximin_dispersion_traffic_pl720_s2034
maximin_dispersion,traffic,862,720,2035,0.46640926599502563,0.3022962212562561,gi_maximin_dispersion_traffic_pl720_s2035
maximin_dispersion,traffic,862,720,2036,0.4663621485233307,0.30244019627571106,gi_maximin_dispersion_traffic_pl720_s2036
maximin_dispersion,traffic,862,720,2037,0.4665011167526245,0.30278563499450684,gi_maximin_dispersion_traffic_pl720_s2037
maximin_dispersion,traffic,862,720,2038,1.0011979341506958,0.5631890892982483,gi_maximin_dispersion_traffic_pl720_s2038
maximin_dispersion,traffic,862,720,2039,0.46475473046302795,0.3011496961116791,gi_maximin_dispersion_traffic_pl720_s2039
maximin_dispersion,traffic,862,720,2040,0.4630660116672516,0.2998322546482086,gi_maximin_dispersion_traffic_pl720_s2040
maximin_dispersion,traffic,862,720,2041,0.4632279574871063,0.2997152805328369,gi_maximin_dispersion_traffic_pl720_s2041
maximin_dispersion,traffic,862,720,2042,0.46488261222839355,0.301069051027298,gi_maximin_dispersion_traffic_pl720_s2042
maximin_dispersion,traffic,862,720,2043,0.46460357308387756,0.2999710142612457,gi_maximin_dispersion_traffic_pl720_s2043
maximin_dispersion,traffic,862,720,2044,0.4620699882507324,0.2992900311946869,gi_maximin_dispersion_traffic_pl720_s2044
maximin_dispersion,traffic,862,720,2045,0.8588017225265503,0.51683109998703,gi_maximin_dispersion_traffic_pl720_s2045
maximin_dispersion,traffic,862,720,2046,0.4635418951511383,0.3002696931362152,gi_maximin_dispersion_traffic_pl720_s2046
maximin_dispersion,traffic,862,720,2047,0.4639679491519928,0.2997787296772003,gi_maximin_dispersion_traffic_pl720_s2047
maximin_dispersion,traffic,862,720,2048,0.4648449122905731,0.3004918098449707,gi_maximin_dispersion_traffic_pl720_s2048
maximin_dispersion,traffic,862,720,2049,0.9362422823905945,0.5424740314483643,gi_maximin_dispersion_traffic_pl720_s2049
maximin_dispersion,traffic,862,720,2050,0.46293818950653076,0.30034303665161133,gi_maximin_dispersion_traffic_pl720_s2050
maximin_dispersion,traffic,862,96,2021,0.7970144152641296,0.48877131938934326,gi_maximin_dispersion_traffic_pl96_s2021
maximin_dispersion,traffic,862,96,2022,0.3948134481906891,0.26692649722099304,gi_maximin_dispersion_traffic_pl96_s2022
maximin_dispersion,traffic,862,96,2023,0.3937096893787384,0.26651984453201294,gi_maximin_dispersion_traffic_pl96_s2023
maximin_dispersion,traffic,862,96,2024,0.3929382264614105,0.266278475522995,gi_maximin_dispersion_traffic_pl96_s2024
maximin_dispersion,traffic,862,96,2025,0.39549168944358826,0.2679770588874817,gi_maximin_dispersion_traffic_pl96_s2025
maximin_dispersion,traffic,862,96,2026,0.3945108652114868,0.2671130895614624,gi_maximin_dispersion_traffic_pl96_s2026
maximin_dispersion,traffic,862,96,2027,0.39628133177757263,0.2688155472278595,gi_maximin_dispersion_traffic_pl96_s2027
maximin_dispersion,traffic,862,96,2028,0.39410561323165894,0.2674063742160797,gi_maximin_dispersion_traffic_pl96_s2028
maximin_dispersion,traffic,862,96,2029,0.3947148323059082,0.2672050893306732,gi_maximin_dispersion_traffic_pl96_s2029
maximin_dispersion,traffic,862,96,2030,0.39459526538848877,0.26678207516670227,gi_maximin_dispersion_traffic_pl96_s2030
maximin_dispersion,traffic,862,96,2031,0.39570102095603943,0.26823440194129944,gi_maximin_dispersion_traffic_pl96_s2031
maximin_dispersion,traffic,862,96,2032,0.3945484161376953,0.2676955461502075,gi_maximin_dispersion_traffic_pl96_s2032
maximin_dispersion,traffic,862,96,2033,0.3972826600074768,0.269557923078537,gi_maximin_dispersion_traffic_pl96_s2033
maximin_dispersion,traffic,862,96,2034,0.8298981189727783,0.5045790076255798,gi_maximin_dispersion_traffic_pl96_s2034
maximin_dispersion,traffic,862,96,2035,0.39606764912605286,0.2678632140159607,gi_maximin_dispersion_traffic_pl96_s2035
maximin_dispersion,traffic,862,96,2036,0.3941226005554199,0.2669101059436798,gi_maximin_dispersion_traffic_pl96_s2036
maximin_dispersion,traffic,862,96,2037,0.3975358307361603,0.2705795466899872,gi_maximin_dispersion_traffic_pl96_s2037
maximin_dispersion,traffic,862,96,2038,0.394855260848999,0.2672230303287506,gi_maximin_dispersion_traffic_pl96_s2038
maximin_dispersion,traffic,862,96,2039,0.39661329984664917,0.2687159478664398,gi_maximin_dispersion_traffic_pl96_s2039
maximin_dispersion,traffic,862,96,2040,0.39468640089035034,0.26730242371559143,gi_maximin_dispersion_traffic_pl96_s2040
maximin_dispersion,traffic,862,96,2041,0.3951387405395508,0.2674756646156311,gi_maximin_dispersion_traffic_pl96_s2041
maximin_dispersion,traffic,862,96,2042,0.3938176929950714,0.2668914198875427,gi_maximin_dispersion_traffic_pl96_s2042
maximin_dispersion,traffic,862,96,2043,0.3955157995223999,0.2680859863758087,gi_maximin_dispersion_traffic_pl96_s2043
maximin_dispersion,traffic,862,96,2044,0.39384520053863525,0.2667998671531677,gi_maximin_dispersion_traffic_pl96_s2044
maximin_dispersion,traffic,862,96,2045,0.39626097679138184,0.2683648467063904,gi_maximin_dispersion_traffic_pl96_s2045
maximin_dispersion,traffic,862,96,2046,0.3949822187423706,0.2675541937351227,gi_maximin_dispersion_traffic_pl96_s2046
maximin_dispersion,traffic,862,96,2047,0.3946843445301056,0.2668929696083069,gi_maximin_dispersion_traffic_pl96_s2047
maximin_dispersion,traffic,862,96,2048,0.3947591185569763,0.2675740718841553,gi_maximin_dispersion_traffic_pl96_s2048
maximin_dispersion,traffic,862,96,2049,0.39603233337402344,0.26831746101379395,gi_maximin_dispersion_traffic_pl96_s2049
maximin_dispersion,traffic,862,96,2050,0.39419105648994446,0.2671760022640228,gi_maximin_dispersion_traffic_pl96_s2050
mi_based,electricity,321,192,2021,0.1617685705423355,0.2523786127567291,gi_mi_based_electricity_pl192_s2021
mi_based,electricity,321,192,2022,0.1616578996181488,0.25214526057243347,gi_mi_based_electricity_pl192_s2022
mi_based,electricity,321,192,2023,0.16146282851696014,0.25291696190834045,gi_mi_based_electricity_pl192_s2023
mi_based,electricity,321,192,2024,0.16016779839992523,0.25082775950431824,gi_mi_based_electricity_pl192_s2024
mi_based,electricity,321,192,2025,0.16021794080734253,0.2507719397544861,gi_mi_based_electricity_pl192_s2025
mi_based,electricity,321,192,2026,0.16035868227481842,0.2508547306060791,gi_mi_based_electricity_pl192_s2026
mi_based,electricity,321,192,2027,0.1604328155517578,0.2516675591468811,gi_mi_based_electricity_pl192_s2027
mi_based,electricity,321,192,2028,0.16189593076705933,0.25205981731414795,gi_mi_based_electricity_pl192_s2028
mi_based,electricity,321,192,2029,0.1607779711484909,0.25127261877059937,gi_mi_based_electricity_pl192_s2029
mi_based,electricity,321,192,2030,0.15960252285003662,0.250905305147171,gi_mi_based_electricity_pl192_s2030
mi_based,electricity,321,192,2031,0.16095571219921112,0.2515287399291992,gi_mi_based_electricity_pl192_s2031
mi_based,electricity,321,192,2032,0.16143441200256348,0.2524235248565674,gi_mi_based_electricity_pl192_s2032
mi_based,electricity,321,192,2033,0.16021442413330078,0.25101006031036377,gi_mi_based_electricity_pl192_s2033
mi_based,electricity,321,192,2034,0.16137835383415222,0.2521194517612457,gi_mi_based_electricity_pl192_s2034
mi_based,electricity,321,192,2035,0.1619487702846527,0.2534918189048767,gi_mi_based_electricity_pl192_s2035
mi_based,electricity,321,192,2036,0.16194282472133636,0.25350430607795715,gi_mi_based_electricity_pl192_s2036
mi_based,electricity,321,192,2037,0.15970981121063232,0.25083252787590027,gi_mi_based_electricity_pl192_s2037
mi_based,electricity,321,192,2038,0.1607382446527481,0.25153008103370667,gi_mi_based_electricity_pl192_s2038
mi_based,electricity,321,192,2039,0.16078351438045502,0.25139644742012024,gi_mi_based_electricity_pl192_s2039
mi_based,electricity,321,192,2040,0.16011877357959747,0.25109443068504333,gi_mi_based_electricity_pl192_s2040
mi_based,electricity,321,192,2041,0.16397243738174438,0.2562638521194458,gi_mi_based_electricity_pl192_s2041
mi_based,electricity,321,192,2042,0.16096529364585876,0.2515101134777069,gi_mi_based_electricity_pl192_s2042
mi_based,electricity,321,192,2043,0.15933185815811157,0.2507465183734894,gi_mi_based_electricity_pl192_s2043
mi_based,electricity,321,192,2044,0.160970538854599,0.25190505385398865,gi_mi_based_electricity_pl192_s2044
mi_based,electricity,321,192,2045,0.1594957709312439,0.2501932680606842,gi_mi_based_electricity_pl192_s2045
mi_based,electricity,321,192,2046,0.16021494567394257,0.2511991262435913,gi_mi_based_electricity_pl192_s2046
mi_based,electricity,321,192,2047,0.1615205854177475,0.252541184425354,gi_mi_based_electricity_pl192_s2047
mi_based,electricity,321,192,2048,0.16500194370746613,0.2566617429256439,gi_mi_based_electricity_pl192_s2048
mi_based,electricity,321,192,2049,0.16251152753829956,0.2543586790561676,gi_mi_based_electricity_pl192_s2049
mi_based,electricity,321,192,2050,0.16503757238388062,0.2564539909362793,gi_mi_based_electricity_pl192_s2050
mi_based,electricity,321,336,2021,0.18052169680595398,0.27311211824417114,gi_mi_based_electricity_pl336_s2021
mi_based,electricity,321,336,2022,0.17864415049552917,0.2697691321372986,gi_mi_based_electricity_pl336_s2022
mi_based,electricity,321,336,2023,0.18141549825668335,0.27331504225730896,gi_mi_based_electricity_pl336_s2023
mi_based,electricity,321,336,2024,0.1774125099182129,0.27015602588653564,gi_mi_based_electricity_pl336_s2024
mi_based,electricity,321,336,2025,0.17828617990016937,0.2704422175884247,gi_mi_based_electricity_pl336_s2025
mi_based,electricity,321,336,2026,0.17835189402103424,0.2713293433189392,gi_mi_based_electricity_pl336_s2026
mi_based,electricity,321,336,2027,0.17858248949050903,0.2714930772781372,gi_mi_based_electricity_pl336_s2027
mi_based,electricity,321,336,2028,0.17971281707286835,0.2723177373409271,gi_mi_based_electricity_pl336_s2028
mi_based,electricity,321,336,2029,0.17833302915096283,0.2706252336502075,gi_mi_based_electricity_pl336_s2029
mi_based,electricity,321,336,2030,0.1759074628353119,0.2689796984195709,gi_mi_based_electricity_pl336_s2030
mi_based,electricity,321,336,2031,0.17967425286769867,0.27264705300331116,gi_mi_based_electricity_pl336_s2031
mi_based,electricity,321,336,2032,0.17930357158184052,0.27165815234184265,gi_mi_based_electricity_pl336_s2032
mi_based,electricity,321,336,2033,0.17926807701587677,0.27230367064476013,gi_mi_based_electricity_pl336_s2033
mi_based,electricity,321,336,2034,0.18094468116760254,0.27375558018684387,gi_mi_based_electricity_pl336_s2034
mi_based,electricity,321,336,2035,0.17952680587768555,0.27251821756362915,gi_mi_based_electricity_pl336_s2035
mi_based,electricity,321,336,2036,0.18078197538852692,0.2739425599575043,gi_mi_based_electricity_pl336_s2036
mi_based,electricity,321,336,2037,0.17978215217590332,0.272903174161911,gi_mi_based_electricity_pl336_s2037
mi_based,electricity,321,336,2038,0.1777111291885376,0.27026134729385376,gi_mi_based_electricity_pl336_s2038
mi_based,electricity,321,336,2039,0.17780742049217224,0.2694630026817322,gi_mi_based_electricity_pl336_s2039
mi_based,electricity,321,336,2040,0.17878343164920807,0.27142515778541565,gi_mi_based_electricity_pl336_s2040
mi_based,electricity,321,336,2041,0.18199509382247925,0.2750024199485779,gi_mi_based_electricity_pl336_s2041
mi_based,electricity,321,336,2042,0.17920105159282684,0.2716904580593109,gi_mi_based_electricity_pl336_s2042
mi_based,electricity,321,336,2043,0.17914684116840363,0.2724972069263458,gi_mi_based_electricity_pl336_s2043
mi_based,electricity,321,336,2044,0.18025562167167664,0.2734338045120239,gi_mi_based_electricity_pl336_s2044
mi_based,electricity,321,336,2045,0.17884425818920135,0.2720060348510742,gi_mi_based_electricity_pl336_s2045
mi_based,electricity,321,336,2046,0.18078836798667908,0.2735765874385834,gi_mi_based_electricity_pl336_s2046
mi_based,electricity,321,336,2047,0.17832690477371216,0.2699815630912781,gi_mi_based_electricity_pl336_s2047
mi_based,electricity,321,336,2048,0.1803334802389145,0.2725144028663635,gi_mi_based_electricity_pl336_s2048
mi_based,electricity,321,336,2049,0.17945103347301483,0.2726527750492096,gi_mi_based_electricity_pl336_s2049
mi_based,electricity,321,336,2050,0.17949365079402924,0.27152106165885925,gi_mi_based_electricity_pl336_s2050
mi_based,electricity,321,720,2021,0.2142030894756317,0.3035171329975128,gi_mi_based_electricity_pl720_s2021
mi_based,electricity,321,720,2022,0.21221603453159332,0.30123162269592285,gi_mi_based_electricity_pl720_s2022
mi_based,electricity,321,720,2023,0.21120531857013702,0.30148550868034363,gi_mi_based_electricity_pl720_s2023
mi_based,electricity,321,720,2024,0.2073853313922882,0.2977798283100128,gi_mi_based_electricity_pl720_s2024
mi_based,electricity,321,720,2025,0.2121414840221405,0.30081138014793396,gi_mi_based_electricity_pl720_s2025
mi_based,electricity,321,720,2026,0.20911754667758942,0.2985033094882965,gi_mi_based_electricity_pl720_s2026
mi_based,electricity,321,720,2027,0.20811420679092407,0.29779455065727234,gi_mi_based_electricity_pl720_s2027
mi_based,electricity,321,720,2028,0.21081121265888214,0.300191193819046,gi_mi_based_electricity_pl720_s2028
mi_based,electricity,321,720,2029,0.2165503054857254,0.3068115711212158,gi_mi_based_electricity_pl720_s2029
mi_based,electricity,321,720,2030,0.2079676389694214,0.29882049560546875,gi_mi_based_electricity_pl720_s2030
mi_based,electricity,321,720,2031,0.2132914662361145,0.3019051253795624,gi_mi_based_electricity_pl720_s2031
mi_based,electricity,321,720,2032,0.20985567569732666,0.3001347780227661,gi_mi_based_electricity_pl720_s2032
mi_based,electricity,321,720,2033,0.21125835180282593,0.3021003007888794,gi_mi_based_electricity_pl720_s2033
mi_based,electricity,321,720,2034,0.20829619467258453,0.29876917600631714,gi_mi_based_electricity_pl720_s2034
mi_based,electricity,321,720,2035,0.20999319851398468,0.29911768436431885,gi_mi_based_electricity_pl720_s2035
mi_based,electricity,321,720,2036,0.21253350377082825,0.30172353982925415,gi_mi_based_electricity_pl720_s2036
mi_based,electricity,321,720,2037,0.21371103823184967,0.30303755402565,gi_mi_based_electricity_pl720_s2037
mi_based,electricity,321,720,2038,0.20844905078411102,0.2990957796573639,gi_mi_based_electricity_pl720_s2038
mi_based,electricity,321,720,2039,0.20659950375556946,0.29736244678497314,gi_mi_based_electricity_pl720_s2039
mi_based,electricity,321,720,2040,0.21325556933879852,0.30130669474601746,gi_mi_based_electricity_pl720_s2040
mi_based,electricity,321,720,2041,0.21360749006271362,0.3022077679634094,gi_mi_based_electricity_pl720_s2041
mi_based,electricity,321,720,2042,0.21619446575641632,0.302534282207489,gi_mi_based_electricity_pl720_s2042
mi_based,electricity,321,720,2043,0.2086644023656845,0.2987481653690338,gi_mi_based_electricity_pl720_s2043
mi_based,electricity,321,720,2044,0.21319231390953064,0.3031134307384491,gi_mi_based_electricity_pl720_s2044
mi_based,electricity,321,720,2045,0.21103055775165558,0.3005106747150421,gi_mi_based_electricity_pl720_s2045
