model,variant,dataset,N,pred_len,seed,MSE,MAE,provenance_id
coarsening,,sdwpf,2144,96,2022,1.216912031173706,0.5224524736404419,gind_coarsening_sdwpf_pl96_s2022
coarsening,,sdwpf,2144,96,2023,1.1662172079086304,0.5223492383956909,gind_coarsening_sdwpf_pl96_s2023
coarsening,,sdwpf,2144,96,2024,1.1798582077026367,0.5170937180519104,gind_coarsening_sdwpf_pl96_s2024
coarsening,,sdwpf,2144,96,2025,1.173393964767456,0.5349310636520386,gind_coarsening_sdwpf_pl96_s2025
coarsening,,sdwpf,2144,192,2021,1.4778233766555786,0.5969023108482361,gind_coarsening_sdwpf_pl192_s2021
coarsening,,sdwpf,2144,192,2022,1.4945521354675293,0.6026538014411926,gind_coarsening_sdwpf_pl192_s2022
coarsening,,sdwpf,2144,192,2023,1.51619291305542,0.6230682134628296,gind_coarsening_sdwpf_pl192_s2023
coarsening,,sdwpf,2144,192,2024,1.552866816520691,0.6305004954338074,gind_coarsening_sdwpf_pl192_s2024
coarsening,,sdwpf,2144,192,2025,1.5158860683441162,0.6040478348731995,gind_coarsening_sdwpf_pl192_s2025
coarsening,,sdwpf,2144,336,2021,1.7225144960669012,0.6589370436900845,gind_coarsening_sdwpf_pl336_s2021
coarsening,,sdwpf,2144,336,2022,1.7485488832449223,0.6614730764319425,gind_coarsening_sdwpf_pl336_s2022
coarsening,,sdwpf,2144,336,2023,1.7637630955120216,0.6719671407201817,gind_coarsening_sdwpf_pl336_s2023
coarsening,,sdwpf,2144,336,2024,1.7232881727292433,0.6587652923648889,gind_coarsening_sdwpf_pl336_s2024
coarsening,,sdwpf,2144,336,2025,1.7232904744939428,0.6612544704058014,gind_coarsening_sdwpf_pl336_s2025
coarsening,,sdwpf,2144,720,2021,2.116511444517634,0.7646500094913049,gind_coarsening_sdwpf_pl720_s2021
coarsening,,sdwpf,2144,720,2022,2.0109515144625063,0.7406724272247528,gind_coarsening_sdwpf_pl720_s2022
coarsening,,sdwpf,2144,720,2023,1.9601659003329654,0.7243675261179308,gind_coarsening_sdwpf_pl720_s2023
