model,variant,dataset,N,pred_len,seed,MSE,MAE,provenance_id
iFlashformer,,electricity,321,192,2023,0.16621384024620056,0.2572929561138153,iFlash_bf16_electricity_pl192_s2023
iFlashformer,,electricity,321,192,2024,0.16389307379722595,0.25478866696357727,iFlashformer_electricity_pl192_s2024
iFlashformer,,electricity,321,192,2025,0.16546893119812012,0.2566814124584198,iFlashformer_electricity_pl192_s2025
iFlashformer,,electricity,321,336,2021,0.17825476825237274,0.27136707305908203,iFlash_bf16_electricity_pl336_s2021
iFlashformer,,electricity,321,336,2022,0.17780105769634247,0.27058759331703186,iFlash_bf16_electricity_pl336_s2022
iFlashformer,,electricity,321,336,2023,0.17861050367355347,0.27136653661727905,iFlash_bf16_electricity_pl336_s2023
iFlashformer,,electricity,321,336,2024,0.17846931517124176,0.2717248201370239,iFlashformer_electricity_pl336_s2024
iFlashformer,,electricity,321,336,2025,0.17852534353733063,0.2717880308628082,iFlashformer_electricity_pl336_s2025
iFlashformer,,electricity,321,720,2021,0.21205033361911774,0.3008752763271332,iFlash_bf16_electricity_pl720_s2021
iFlashformer,,electricity,321,720,2022,0.20906946063041687,0.2983940541744232,iFlash_bf16_electricity_pl720_s2022
iFlashformer,,electricity,321,720,2023,0.20996251702308655,0.2996468245983124,iFlash_bf16_electricity_pl720_s2023
iFlashformer,,electricity,321,720,2024,0.2099759429693222,0.3005478084087372,iFlashformer_electricity_pl720_s2024
iFlashformer,,electricity,321,720,2025,0.20792223513126373,0.29793602228164673,iFlashformer_electricity_pl720_s2025
iFlashformer,,solar_AL,137,96,2021,0.2023467868566513,0.2385459691286087,iFlash_bf16_solar_AL_pl96_s2021
iFlashformer,,solar_AL,137,96,2022,0.2069084197282791,0.2386161834001541,iFlash_bf16_solar_AL_pl96_s2022
iFlashformer,,solar_AL,137,96,2023,0.20614036917686462,0.23621559143066406,iFlash_bf16_solar_AL_pl96_s2023
iFlashformer,,solar_AL,137,96,2024,0.20299287140369415,0.23434782028198242,iFlashformer_solar_AL_pl96_s2024
iFlashformer,,solar_AL,137,96,2025,0.20711109042167664,0.2360532432794571,iFlashformer_solar_AL_pl96_s2025
iFlashformer,,solar_AL,137,192,2021,0.2378547191619873,0.2625482380390167,iFlash_bf16_solar_AL_pl192_s2021
iFlashformer,,solar_AL,137,192,2022,0.2392292320728302,0.2624196708202362,iFlash_bf16_solar_AL_pl192_s2022
iFlashformer,,solar_AL,137,192,2023,0.23780661821365356,0.2639226019382477,iFlash_bf16_solar_AL_pl192_s2023
iFlashformer,,solar_AL,137,192,2024,0.24044249951839447,0.26416677236557007,iFlashformer_solar_AL_pl192_s2024
iFlashformer,,solar_AL,137,192,2025,0.2418234944343567,0.2644806504249573,iFlashformer_solar_AL_pl192_s2025
iFlashformer,,solar_AL,137,336,2021,0.2482098788022995,0.2735324800014496,iFlash_bf16_solar_AL_pl336_s2021
iFlashformer,,solar_AL,137,336,2022,0.2503260672092438,0.2749135196208954,iFlash_bf16_solar_AL_pl336_s2022
iFlashformer,,solar_AL,137,336,2023,0.25083568692207336,0.27485212683677673,iFlash_bf16_solar_AL_pl336_s2023
iFlashformer,,solar_AL,137,336,2024,0.24917557835578918,0.27410411834716797,iFlashformer_solar_AL_pl336_s2024
iFlashformer,,solar_AL,137,336,2025,0.2491399496793747,0.27415433526039124,iFlashformer_solar_AL_pl336_s2025
iFlashformer,,solar_AL,137,720,2021,0.249188631772995,0.2748052179813385,iFlash_bf16_solar_AL_pl720_s2021
iFlashformer,,solar_AL,137,720,2022,0.24978932738304138,0.27486902475357056,iFlash_bf16_solar_AL_pl720_s2022
iFlashformer,,solar_AL,137,720,2023,0.2504414916038513,0.27519795298576355,iFlash_bf16_solar_AL_pl720_s2023
iFlashformer,,solar_AL,137,720,2024,0.2511124610900879,0.27558794617652893,iFlashformer_solar_AL_pl720_s2024
iFlashformer,,solar_AL,137,720,2025,0.2503105103969574,0.2751452922821045,iFlashformer_solar_AL_pl720_s2025
iFlashformer,,traffic,862,96,2021,0.39164265990257263,0.2675856649875641,iFlash_bf16_traffic_pl96_s2021
iFlashformer,,traffic,862,96,2022,0.39273709058761597,0.26803016662597656,iFlash_bf16_traffic_pl96_s2022
iFlashformer,,traffic,862,96,2023,0.39283767342567444,0.2688272297382355,iFlash_bf16_traffic_pl96_s2023
iFlashformer,,traffic,862,96,2024,0.39233702421188354,0.2681904137134552,iFlashformer_traffic_pl96_s2024
iFlashformer,,traffic,862,96,2025,0.39199307560920715,0.2680765986442566,iFlashformer_traffic_pl96_s2025
iFlashformer,,traffic,862,192,2021,0.41254159808158875,0.277279257774353,iFlash_bf16_traffic_pl192_s2021
iFlashformer,,traffic,862,192,2022,0.4128236174583435,0.2773445248603821,iFlash_bf16_traffic_pl192_s2022
iFlashformer,,traffic,862,192,2023,0.4122936427593231,0.2769883871078491,iFlash_bf16_traffic_pl192_s2023
iFlashformer,,traffic,862,192,2024,0.41260600090026855,0.27719172835350037,iFlashformer_traffic_pl192_s2024
iFlashformer,,traffic,862,192,2025,0.411880761384964,0.27688658237457275,iFlashformer_traffic_pl192_s2025
iFlashformer,,traffic,862,336,2021,0.4251743257045746,0.28315648436546326,iFlash_bf16_traffic_pl336_s2021
iFlashformer,,traffic,862,336,2022,0.42497244477272034,0.283197820186615,iFlash_bf16_traffic_pl336_s2022
iFlashformer,,traffic,862,336,2023,0.4245035946369171,0.2829212248325348,iFlash_bf16_traffic_pl336_s2023
iFlashformer,,traffic,862,336,2024,0.42523643374443054,0.28339532017707825,iFlashformer_traffic_pl336_s2024
iFlashformer,,traffic,862,336,2025,0.42345795035362244,0.28241050243377686,iFlashformer_traffic_pl336_s2025
iFlashformer,,traffic,862,720,2021,0.4593254029750824,0.30055922269821167,iFlash_bf16_traffic_pl720_s2021
iFlashformer,,traffic,862,720,2022,0.4582359194755554,0.30087897181510925,iFlash_bf16_traffic_pl720_s2022
iFlashformer,,traffic,862,720,2023,0.4593009948730469,0.30044376850128174,iFlash_bf16_traffic_pl720_s2023
iFlashformer,,traffic,862,720,2024,0.45685872435569763,0.3004379868507385,iFlashformer_traffic_pl720_s2024
iFlashformer,,traffic,862,720,2025,0.45907774567604065,0.3013902008533478,iFlashformer_traffic_pl720_s2025
iNystromformer,,electricity,321,96,2021,0.1415184736251831,0.23724640905857086,nystrom_electricity_pl96_s2021
iNystromformer,,electricity,321,96,2022,0.1415340006351471,0.2372085601091385,nystrom_electricity_pl96_s2022
iNystromformer,,electricity,321,96,2023,0.1410910040140152,0.23659755289554596,nystrom_electricity_pl96_s2023
iNystromformer,,electricity,321,96,2024,0.14193286001682281,0.23801900446414948,iNystromformer_electricity_pl96_s2024
iNystromformer,,electricity,321,96,2025,0.14120477437973022,0.23681218922138214,iNystromformer_electricity_pl96_s2025
iNystromformer,,electricity,321,192,2021,0.16035954654216766,0.25568726658821106,nystrom_electricity_pl192_s2021
iNystromformer,,electricity,321,192,2022,0.1588250696659088,0.2531600892543793,nystrom_electricity_pl192_s2022
iNystromformer,,electricity,321,192,2023,0.16256991028785706,0.2574135363101959,nystrom_electricity_pl192_s2023
iNystromformer,,electricity,321,192,2024,0.16025489568710327,0.25458547472953796,iNystromformer_electricity_pl192_s2024
iNystromformer,,electricity,321,192,2025,0.16005007922649384,0.254733145236969,iNystromformer_electricity_pl192_s2025
iNystromformer,,electricity,321,336,2021,0.17649294435977936,0.2724994122982025,nystrom_electricity_pl336_s2021
iNystromformer,,electricity,321,336,2022,0.1744089424610138,0.2694423794746399,nystrom_electricity_pl336_s2022
iNystromformer,,electricity,321,336,2023,0.17669786512851715,0.27358540892601013,nystrom_electricity_pl336_s2023
iNystromformer,,electricity,321,336,2024,0.1789393126964569,0.27511438727378845,iNystromformer_electricity_pl336_s2024
iNystromformer,,electricity,321,336,2025,0.17226511240005493,0.26766932010650635,iNystromformer_electricity_pl336_s2025
iNystromformer,,electricity,321,720,2021,0.20522168278694153,0.29846182465553284,nystrom_electricity_pl720_s2021
iNystromformer,,electricity,321,720,2022,0.20756632089614868,0.3010558485984802,nystrom_electricity_pl720_s2022
iNystromformer,,electricity,321,720,2023,0.2129373997449875,0.30711665749549866,nystrom_electricity_pl720_s2023
iNystromformer,,electricity,321,720,2024,0.20645320415496826,0.301145076751709,iNystromformer_electricity_pl720_s2024
iNystromformer,,electricity,321,720,2025,0.20703068375587463,0.30168622732162476,iNystromformer_electricity_pl720_s2025
iNystromformer,,solar_AL,137,96,2021,0.20825394988059998,0.24430526793003082,nystrom_solar_AL_pl96_s2021
iNystromformer,,solar_AL,137,96,2022,0.20824669301509857,0.23855452239513397,nystrom_solar_AL_pl96_s2022
iNystromformer,,solar_AL,137,96,2023,0.20802782475948334,0.23883481323719025,nystrom_solar_AL_pl96_s2023
iNystromformer,,solar_AL,137,96,2024,0.2114207148551941,0.24138480424880981,iNystromformer_solar_AL_pl96_s2024
iNystromformer,,solar_AL,137,96,2025,0.2060835063457489,0.24376502633094788,iNystromformer_solar_AL_pl96_s2025
iNystromformer,,solar_AL,137,192,2021,0.2451353222131729,0.2674045264720917,nystrom_solar_AL_pl192_s2021
iNystromformer,,solar_AL,137,192,2022,0.23775173723697662,0.26466283202171326,nystrom_solar_AL_pl192_s2022
iNystromformer,,solar_AL,137,192,2023,0.23640789091587067,0.26380303502082825,nystrom_solar_AL_pl192_s2023
iNystromformer,,solar_AL,137,192,2024,0.24161338806152344,0.26618480682373047,iNystromformer_solar_AL_pl192_s2024
iNystromformer,,solar_AL,137,192,2025,0.23951533436775208,0.26513710618019104,iNystromformer_solar_AL_pl192_s2025
iNystromformer,,solar_AL,137,336,2021,0.2539370357990265,0.27700477838516235,nystrom_solar_AL_pl336_s2021
iNystromformer,,solar_AL,137,336,2022,0.25006818771362305,0.27578121423721313,nystrom_solar_AL_pl336_s2022
iNystromformer,,solar_AL,137,336,2023,0.25079479813575745,0.27573272585868835,nystrom_solar_AL_pl336_s2023
iNystromformer,,solar_AL,137,336,2024,0.2497531920671463,0.2741970121860504,iNystromformer_solar_AL_pl336_s2024
iNystromformer,,solar_AL,137,336,2025,0.2562301456928253,0.27688634395599365,iNystromformer_solar_AL_pl336_s2025
iNystromformer,,solar_AL,137,720,2021,0.253418505191803,0.27879592776298523,nystrom_solar_AL_pl720_s2021
iNystromformer,,solar_AL,137,720,2022,0.2513635754585266,0.27773427963256836,nystrom_solar_AL_pl720_s2022
iNystromformer,,solar_AL,137,720,2023,0.2509641945362091,0.2766345739364624,nystrom_solar_AL_pl720_s2023
iNystromformer,,solar_AL,137,720,2024,0.25179731845855713,0.27944886684417725,iNystromformer_solar_AL_pl720_s2024
iNystromformer,,solar_AL,137,720,2025,0.2520042359828949,0.27766066789627075,iNystromformer_solar_AL_pl720_s2025
iNystromformer,,traffic,862,96,2021,0.39264336228370667,0.2691153585910797,nystrom_traffic_pl96_s2021
iNystromformer,,traffic,862,96,2022,0.39401498436927795,0.269085168838501,nystrom_traffic_pl96_s2022
iNystromformer,,traffic,862,96,2023,0.39450541138648987,0.26897162199020386,nystrom_traffic_pl96_s2023
iNystromformer,,traffic,862,96,2024,0.393698513507843,0.2704409062862396,iNystromformer_traffic_pl96_s2024
iNystromformer,,traffic,862,96,2025,0.3969637453556061,0.2729874849319458,iNystromformer_traffic_pl96_s2025
iNystromformer,,traffic,862,192,2021,0.4128105640411377,0.2768514156341553,nystrom_traffic_pl192_s2021
iNystromformer,,traffic,862,192,2022,0.4164922833442688,0.2776842415332794,nystrom_traffic_pl192_s2022
iNystromformer,,traffic,862,192,2023,0.4134838879108429,0.2769352197647095,nystrom_traffic_pl192_s2023
iNystromformer,,traffic,862,192,2024,0.41420456767082214,0.2771442234516144,iNystromformer_traffic_pl192_s2024
iNystromformer,,traffic,862,192,2025,0.41214126348495483,0.2759067714214325,iNystromformer_traffic_pl192_s2025
iNystromformer,,traffic,862,336,2021,0.4277555048465729,0.2830539345741272,nystrom_traffic_pl336_s2021
iNystromformer,,traffic,862,336,2022,0.4281385540962219,0.2841317057609558,nystrom_traffic_pl336_s2022
iNystromformer,,traffic,862,336,2023,0.42685478925704956,0.28267529606819153,nystrom_traffic_pl336_s2023
iNystromformer,,traffic,862,336,2024,0.425281822681427,0.281615287065506,iNystromformer_traffic_pl336_s2024
iNystromformer,,traffic,862,336,2025,0.4249734878540039,0.28174349665641785,iNystromformer_traffic_pl336_s2025
iNystromformer,,traffic,862,720,2021,0.45920562744140625,0.2994765043258667,nystrom_traffic_pl720_s2021
iNystromformer,,traffic,862,720,2022,0.46088844537734985,0.30005595088005066,nystrom_traffic_pl720_s2022
iNystromformer,,traffic,862,720,2023,0.45992910861968994,0.30052489042282104,nystrom_traffic_pl720_s2023
iNystromformer,,traffic,862,720,2024,0.45997774600982666,0.29947078227996826,iNystromformer_traffic_pl720_s2024
iNystromformer,,traffic,862,720,2025,0.4596478044986725,0.2998485863208771,iNystromformer_traffic_pl720_s2025
iTransformer,,electricity,321,96,2021,0.1483103334903717,0.23998184502124786,iT_bf16_electricity_pl96_s2021
iTransformer,,electricity,321,96,2022,0.14799049496650696,0.23958034813404083,iT_bf16_electricity_pl96_s2022
iTransformer,,electricity,321,96,2023,0.14770326018333435,0.23924455046653748,iT_bf16_electricity_pl96_s2023
iTransformer,,electricity,321,96,2024,0.14769278466701508,0.23945856094360352,iTransformer_electricity_pl96_s2024
iTransformer,,electricity,321,96,2025,0.1482253521680832,0.2401045560836792,iTransformer_electricity_pl96_s2025
iTransformer,,electricity,321,192,2021,0.16535024344921112,0.25670841336250305,iT_bf16_electricity_pl192_s2021
iTransformer,,electricity,321,192,2022,0.16461136937141418,0.2558934688568115,iT_bf16_electricity_pl192_s2022
iTransformer,,electricity,321,192,2023,0.16597981750965118,0.2570875883102417,iT_bf16_electricity_pl192_s2023
iTransformer,,electricity,321,192,2024,0.16360348463058472,0.2549596130847931,iTransformer_electricity_pl192_s2024
iTransformer,,electricity,321,192,2025,0.16572844982147217,0.2570468783378601,iTransformer_electricity_pl192_s2025
iTransformer,,electricity,321,336,2021,0.17773649096488953,0.27091750502586365,iT_bf16_electricity_pl336_s2021
iTransformer,,electricity,321,336,2022,0.1775636523962021,0.2704048454761505,iT_bf16_electricity_pl336_s2022
iTransformer,,electricity,321,336,2023,0.17871977388858795,0.27161121368408203,iT_bf16_electricity_pl336_s2023
iTransformer,,electricity,321,336,2024,0.17952598631381989,0.2729076147079468,iTransformer_electricity_pl336_s2024
iTransformer,,electricity,321,336,2025,0.177277609705925,0.2703927457332611,iTransformer_electricity_pl336_s2025
iTransformer,,electricity,321,720,2021,0.21530060470104218,0.30359578132629395,iT_bf16_electricity_pl720_s2021
iTransformer,,electricity,321,720,2022,0.20772455632686615,0.2967519462108612,iT_bf16_electricity_pl720_s2022
iTransformer,,electricity,321,720,2023,0.2118353545665741,0.30169373750686646,iT_bf16_electricity_pl720_s2023
iTransformer,,electricity,321,720,2024,0.2081770896911621,0.2975916862487793,iTransformer_electricity_pl720_s2024
iTransformer,,electricity,321,720,2025,0.2097180336713791,0.2997615933418274,iTransformer_electricity_pl720_s2025
iTransformer,,solar_AL,137,96,2021,0.20345184206962585,0.23444382846355438,iT_bf16_solar_AL_pl96_s2021
iTransformer,,solar_AL,137,96,2022,0.20474201440811157,0.23497043550014496,iT_bf16_solar_AL_pl96_s2022
iTransformer,,solar_AL,137,96,2023,0.2056175321340561,0.23648840188980103,iT_bf16_solar_AL_pl96_s2023
iTransformer,,solar_AL,137,96,2024,0.20954529941082,0.24358431994915009,iTransformer_solar_AL_pl96_s2024
iTransformer,,solar_AL,137,96,2025,0.20606674253940582,0.2375190407037735,iTransformer_solar_AL_pl96_s2025
iTransformer,,solar_AL,137,192,2021,0.23893816769123077,0.26354238390922546,iT_bf16_solar_AL_pl192_s2021
iTransformer,,solar_AL,137,192,2022,0.23968732357025146,0.2629784643650055,iT_bf16_solar_AL_pl192_s2022
iTransformer,,solar_AL,137,192,2023,0.23912927508354187,0.2633351683616638,iT_bf16_solar_AL_pl192_s2023
iTransformer,,solar_AL,137,192,2024,0.23846393823623657,0.26355382800102234,iTransformer_solar_AL_pl192_s2024
iTransformer,,solar_AL,137,192,2025,0.23834308981895447,0.2629142105579376,iTransformer_solar_AL_pl192_s2025
iTransformer,,solar_AL,137,336,2021,0.2490433305501938,0.2737646698951721,iT_bf16_solar_AL_pl336_s2021
iTransformer,,solar_AL,137,336,2022,0.24986638128757477,0.27441391348838806,iT_bf16_solar_AL_pl336_s2022
iTransformer,,solar_AL,137,336,2023,0.2506495416164398,0.27520403265953064,iT_bf16_solar_AL_pl336_s2023
iTransformer,,solar_AL,137,336,2024,0.24884454905986786,0.2737036645412445,iTransformer_solar_AL_pl336_s2024
iTransformer,,solar_AL,137,336,2025,0.25034990906715393,0.2749819755554199,iTransformer_solar_AL_pl336_s2025
iTransformer,,solar_AL,137,720,2021,0.2496989220380783,0.27517998218536377,iT_bf16_solar_AL_pl720_s2021
iTransformer,,solar_AL,137,720,2022,0.2495078593492508,0.2756763994693756,iT_bf16_solar_AL_pl720_s2022
iTransformer,,solar_AL,137,720,2023,0.2503074109554291,0.27510175108909607,iT_bf16_solar_AL_pl720_s2023
iTransformer,,solar_AL,137,720,2024,0.24972015619277954,0.27470189332962036,iTransformer_solar_AL_pl720_s2024
iTransformer,,solar_AL,137,720,2025,0.250777006149292,0.2757476270198822,iTransformer_solar_AL_pl720_s2025
iTransformer,,traffic,862,96,2021,0.3934965133666992,0.2689010500907898,iT_bf16_traffic_pl96_s2021
iTransformer,,traffic,862,96,2022,0.3925204575061798,0.2681965231895447,iT_bf16_traffic_pl96_s2022
iTransformer,,traffic,862,96,2023,0.39266735315322876,0.2693426311016083,iT_bf16_traffic_pl96_s2023
iTransformer,,traffic,862,96,2024,0.39292868971824646,0.26865553855895996,iTransformer_traffic_pl96_s2024
iTransformer,,traffic,862,96,2025,0.39199298620224,0.26835760474205017,iTransformer_traffic_pl96_s2025
iTransformer,,traffic,862,192,2021,0.4122386872768402,0.2772339880466461,iT_bf16_traffic_pl192_s2021
iTransformer,,traffic,862,192,2022,0.41393646597862244,0.27760615944862366,iT_bf16_traffic_pl192_s2022
iTransformer,,traffic,862,192,2023,0.4130481779575348,0.27710476517677307,iT_bf16_traffic_pl192_s2023
iTransformer,,traffic,862,192,2024,0.41280218958854675,0.2773403525352478,iTransformer_traffic_pl192_s2024
iTransformer,,traffic,862,192,2025,0.4124731123447418,0.27696219086647034,iTransformer_traffic_pl192_s2025
iTransformer,,traffic,862,336,2021,0.424295037984848,0.28271427750587463,iT_bf16_traffic_pl336_s2021
iTransformer,,traffic,862,336,2022,0.4243898391723633,0.28308001160621643,iT_bf16_traffic_pl336_s2022
iTransformer,,traffic,862,336,2023,0.423915833234787,0.2827049493789673,iT_bf16_traffic_pl336_s2023
iTransformer,,traffic,862,336,2024,0.4250759482383728,0.28336992859840393,iTransformer_traffic_pl336_s2024
iTransformer,,traffic,862,336,2025,0.4240040183067322,0.28247201442718506,iTransformer_traffic_pl336_s2025
iTransformer,,traffic,862,720,2021,0.45898082852363586,0.3006756007671356,iT_bf16_traffic_pl720_s2021
iTransformer,,traffic,862,720,2022,0.4586394131183624,0.3010787069797516,iT_bf16_traffic_pl720_s2022
iTransformer,,traffic,862,720,2023,0.45895642042160034,0.3006885051727295,iT_bf16_traffic_pl720_s2023
iTransformer,,traffic,862,720,2024,0.4576331079006195,0.30014094710350037,iTransformer_traffic_pl720_s2024
iTransformer,,traffic,862,720,2025,0.45961740612983704,0.30127185583114624,iTransformer_traffic_pl720_s2025
S-Mamba,,solar_AL,137,96,2021,0.20690906047821045,0.24652519822120667,s_mamba_solar_AL_pl96_s2021
S-Mamba,,solar_AL,137,96,2022,0.2093997746706009,0.24723705649375916,s_mamba_solar_AL_pl96_s2022
S-Mamba,,solar_AL,137,96,2023,0.20749332010746002,0.24618668854236603,s_mamba_solar_AL_pl96_s2023
S-Mamba,,solar_AL,137,96,2024,0.20868882536888123,0.24740855395793915,s_mamba_solar_AL_pl96_s2024
S-Mamba,,solar_AL,137,96,2025,0.20715908706188202,0.24633164703845978,s_mamba_solar_AL_pl96_s2025
S-Mamba,,solar_AL,137,192,2021,0.23954026401042938,0.27166488766670227,s_mamba_solar_AL_pl192_s2021
S-Mamba,,solar_AL,137,192,2022,0.24046380817890167,0.27287033200263977,s_mamba_solar_AL_pl192_s2022
S-Mamba,,solar_AL,137,192,2023,0.23977042734622955,0.27173325419425964,s_mamba_solar_AL_pl192_s2023
S-Mamba,,solar_AL,137,192,2024,0.24060018360614777,0.27244195342063904,s_mamba_solar_AL_pl192_s2024
S-Mamba,,solar_AL,137,192,2025,0.24081870913505554,0.2732105255126953,s_mamba_solar_AL_pl192_s2025
S-Mamba,,solar_AL,137,336,2021,0.26011303067207336,0.28836238384246826,s_mamba_solar_AL_pl336_s2021
S-Mamba,,solar_AL,137,336,2022,0.26088207960128784,0.28878694772720337,s_mamba_solar_AL_pl336_s2022
S-Mamba,,solar_AL,137,336,2023,0.2616111636161804,0.28942710161209106,s_mamba_solar_AL_pl336_s2023
S-Mamba,,solar_AL,137,336,2024,0.2601350247859955,0.288754940032959,s_mamba_solar_AL_pl336_s2024
S-Mamba,,solar_AL,137,336,2025,0.26039162278175354,0.2880387604236603,s_mamba_solar_AL_pl336_s2025
S-Mamba,,solar_AL,137,720,2021,0.2648588716983795,0.2923331558704376,s_mamba_solar_AL_pl720_s2021
S-Mamba,,solar_AL,137,720,2022,0.26356253027915955,0.29191336035728455,s_mamba_solar_AL_pl720_s2022
S-Mamba,,solar_AL,137,720,2023,0.2670278251171112,0.29349058866500854,s_mamba_solar_AL_pl720_s2023
S-Mamba,,solar_AL,137,720,2024,0.2659984529018402,0.2929593324661255,s_mamba_solar_AL_pl720_s2024
S-Mamba,,solar_AL,137,720,2025,0.26506176590919495,0.29275307059288025,s_mamba_solar_AL_pl720_s2025
S-Mamba,,electricity,321,96,2021,0.1383301317691803,0.2353246808052063,s_mamba_electricity_pl96_s2021
S-Mamba,,electricity,321,96,2022,0.1387515515089035,0.2357848584651947,s_mamba_electricity_pl96_s2022
S-Mamba,,electricity,321,96,2023,0.13813352584838867,0.23529067635536194,s_mamba_electricity_pl96_s2023
S-Mamba,,electricity,321,96,2024,0.13659101724624634,0.23455628752708435,s_mamba_electricity_pl96_s2024
S-Mamba,,electricity,321,96,2025,0.13917803764343262,0.23591989278793335,s_mamba_electricity_pl96_s2025
S-Mamba,,electricity,321,192,2021,0.16372431814670563,0.2600101828575134,s_mamba_electricity_pl192_s2021
S-Mamba,,electricity,321,192,2022,0.1626046746969223,0.25936421751976013,s_mamba_electricity_pl192_s2022
S-Mamba,,electricity,321,192,2023,0.16526013612747192,0.2616259455680847,s_mamba_electricity_pl192_s2023
S-Mamba,,electricity,321,192,2024,0.1656506359577179,0.26040545105934143,s_mamba_electricity_pl192_s2024
S-Mamba,,electricity,321,192,2025,0.16479921340942383,0.2605764865875244,s_mamba_electricity_pl192_s2025
S-Mamba,,electricity,321,336,2021,0.17992359399795532,0.27738720178604126,s_mamba_electricity_pl336_s2021
S-Mamba,,electricity,321,336,2022,0.18194198608398438,0.2788234353065491,s_mamba_electricity_pl336_s2022
S-Mamba,,electricity,321,336,2023,0.1829931139945984,0.27798664569854736,s_mamba_electricity_pl336_s2023
S-Mamba,,electricity,321,336,2024,0.18013785779476166,0.2763114869594574,s_mamba_electricity_pl336_s2024
S-Mamba,,electricity,321,336,2025,0.18278907239437103,0.27901458740234375,s_mamba_electricity_pl336_s2025
S-Mamba,,electricity,321,720,2021,0.20677481591701508,0.3016907274723053,s_mamba_electricity_pl720_s2021
S-Mamba,,electricity,321,720,2022,0.2072526216506958,0.30146732926368713,s_mamba_electricity_pl720_s2022
S-Mamba,,electricity,321,720,2023,0.20719903707504272,0.3018099069595337,s_mamba_electricity_pl720_s2023
S-Mamba,,electricity,321,720,2024,0.20612160861492157,0.3002072870731354,s_mamba_electricity_pl720_s2024
S-Mamba,,electricity,321,720,2025,0.2059423178434372,0.30069389939308167,s_mamba_electricity_pl720_s2025
S-Mamba,,traffic,862,96,2021,0.3888664245605469,0.26089099049568176,s_mamba_traffic_pl96_s2021
S-Mamba,,traffic,862,96,2022,0.3798779845237732,0.25930866599082947,s_mamba_traffic_pl96_s2022
S-Mamba,,traffic,862,96,2023,0.38058793544769287,0.25844988226890564,s_mamba_traffic_pl96_s2023
S-Mamba,,traffic,862,96,2024,0.37674832344055176,0.25770699977874756,s_mamba_traffic_pl96_s2024
S-Mamba,,traffic,862,96,2025,0.37981006503105164,0.2576081454753876,s_mamba_traffic_pl96_s2025
S-Mamba,,traffic,862,192,2021,0.3955693244934082,0.26803407073020935,s_mamba_traffic_pl192_s2021
S-Mamba,,traffic,862,192,2022,0.39199066162109375,0.26594117283821106,s_mamba_traffic_pl192_s2022
S-Mamba,,traffic,862,192,2023,0.40647584199905396,0.27029943466186523,s_mamba_traffic_pl192_s2023
S-Mamba,,traffic,862,192,2024,0.39143791794776917,0.26438626646995544,s_mamba_traffic_pl192_s2024
S-Mamba,,traffic,862,192,2025,0.39112526178359985,0.26649239659309387,s_mamba_traffic_pl192_s2025
S-Mamba,,traffic,862,336,2021,0.4154333174228668,0.2762551009654999,s_mamba_traffic_pl336_s2021
S-Mamba,,traffic,862,336,2022,0.41564181447029114,0.2808493375778198,s_mamba_traffic_pl336_s2022
S-Mamba,,traffic,862,336,2023,0.4130852520465851,0.27913698554039,s_mamba_traffic_pl336_s2023
S-Mamba,,traffic,862,336,2024,0.42041048407554626,0.2802812159061432,s_mamba_traffic_pl336_s2024
S-Mamba,,traffic,862,336,2025,0.41585972905158997,0.2768659293651581,s_mamba_traffic_pl336_s2025
S-Mamba,,traffic,862,720,2021,0.4592215418815613,0.29594987630844116,s_mamba_traffic_pl720_s2021
S-Mamba,,traffic,862,720,2022,0.4633409082889557,0.2964921295642853,s_mamba_traffic_pl720_s2022
S-Mamba,,traffic,862,720,2023,0.46318134665489197,0.29816943407058716,s_mamba_traffic_pl720_s2023
S-Mamba,,traffic,862,720,2024,0.46064651012420654,0.2983689606189728,s_mamba_traffic_pl720_s2024
S-Mamba,,traffic,862,720,2025,0.4656014144420624,0.2974885106086731,s_mamba_traffic_pl720_s2025
TimeMixer,,solar_AL,137,96,2021,0.2045649141073227,0.29294633865356445,timemixer_solar_AL_pl96_s2021
TimeMixer,,solar_AL,137,96,2022,0.19361460208892822,0.27842041850090027,timemixer_solar_AL_pl96_s2022
TimeMixer,,solar_AL,137,96,2023,0.19062793254852295,0.28669288754463196,timemixer_solar_AL_pl96_s2023
TimeMixer,,solar_AL,137,96,2024,0.18823052942752838,0.2723502218723297,timemixer_solar_AL_pl96_s2024
TimeMixer,,solar_AL,137,96,2025,0.18230152130126953,0.26390698552131653,timemixer_solar_AL_pl96_s2025
TimeMixer,,solar_AL,137,192,2021,0.23016278445720673,0.30695396661758423,timemixer_solar_AL_pl192_s2021
TimeMixer,,solar_AL,137,192,2022,0.2165486067533493,0.2914533019065857,timemixer_solar_AL_pl192_s2022
TimeMixer,,solar_AL,137,192,2023,0.23237121105194092,0.3043595552444458,timemixer_solar_AL_pl192_s2023
TimeMixer,,solar_AL,137,192,2024,0.22457994520664215,0.3019604980945587,timemixer_solar_AL_pl192_s2024
TimeMixer,,solar_AL,137,192,2025,0.21549542248249054,0.29382213950157166,timemixer_solar_AL_pl192_s2025
TimeMixer,,solar_AL,137,336,2021,0.24618664383888245,0.2872350215911865,timemixer_solar_AL_pl336_s2021
TimeMixer,,solar_AL,137,336,2022,0.22789689898490906,0.29861852526664734,timemixer_solar_AL_pl336_s2022
TimeMixer,,solar_AL,137,336,2023,0.23189996182918549,0.2988035976886749,timemixer_solar_AL_pl336_s2023
