model,variant,dataset,N,pred_len,seed,MSE,MAE,provenance_id
iFlashformer,,care_wind,238,336,2024,2.049955368041992,0.5952802300453186,ind_iFlash_care_wind_pl336_s2024
iFlashformer,,care_wind,238,336,2025,2.044830560684204,0.5935236811637878,ind_iFlash_care_wind_pl336_s2025
iFlashformer,,care_wind,238,720,2021,2.3625011444091797,0.6789364218711853,ind_iFlash_care_wind_pl720_s2021
iFlashformer,,care_wind,238,720,2022,2.35227370262146,0.6770025491714478,ind_iFlash_care_wind_pl720_s2022
iFlashformer,,care_wind,238,720,2023,2.357621908187866,0.6777765154838562,ind_iFlash_care_wind_pl720_s2023
iFlashformer,,care_wind,238,720,2024,2.3585429191589355,0.677836000919342,ind_iFlash_care_wind_pl720_s2024
iFlashformer,,care_wind,238,720,2025,2.3487775325775146,0.6754442453384399,ind_iFlash_care_wind_pl720_s2025
iFlashformer,,kamp,228,96,2021,0.310975044965744,0.2255500853061676,ind_iFlash_kamp_pl96_s2021
iFlashformer,,kamp,228,96,2022,0.38170650601387024,0.2619450092315674,ind_iFlash_kamp_pl96_s2022
iFlashformer,,kamp,228,96,2023,0.3376571834087372,0.23944400250911713,ind_iFlash_kamp_pl96_s2023
iFlashformer,,kamp,228,96,2024,0.3935255706310272,0.2639547288417816,ind_iFlash_kamp_pl96_s2024
iFlashformer,,kamp,228,96,2025,0.31870055198669434,0.22693891823291779,ind_iFlash_kamp_pl96_s2025
iFlashformer,,kamp,228,192,2021,0.4562389850616455,0.29376307129859924,ind_iFlash_kamp_pl192_s2021
iFlashformer,,kamp,228,192,2022,0.4731054902076721,0.3018597364425659,ind_iFlash_kamp_pl192_s2022
iFlashformer,,kamp,228,192,2023,0.4366320073604584,0.28945159912109375,ind_iFlash_kamp_pl192_s2023
iFlashformer,,kamp,228,192,2024,0.45302852988243103,0.29493919014930725,ind_iFlash_kamp_pl192_s2024
iFlashformer,,kamp,228,192,2025,0.45888084173202515,0.2985239624977112,ind_iFlash_kamp_pl192_s2025
iFlashformer,,kamp,228,336,2021,0.5845450758934021,0.3554860055446625,ind_iFlash_kamp_pl336_s2021
iFlashformer,,kamp,228,336,2022,0.5770192742347717,0.35547804832458496,ind_iFlash_kamp_pl336_s2022
iFlashformer,,kamp,228,336,2023,0.5582985281944275,0.345441609621048,ind_iFlash_kamp_pl336_s2023
iFlashformer,,kamp,228,336,2024,0.577360987663269,0.35687702894210815,ind_iFlash_kamp_pl336_s2024
iFlashformer,,kamp,228,336,2025,0.5600546598434448,0.35003259778022766,ind_iFlash_kamp_pl336_s2025
iFlashformer,,kamp,228,720,2021,0.9031727313995361,0.5127909779548645,ind_iFlash_kamp_pl720_s2021
iFlashformer,,kamp,228,720,2022,0.9212188124656677,0.5116735696792603,ind_iFlash_kamp_pl720_s2022
